Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Mobile/Android/Product/SC99 Regression/TC02 Search Car - My Cars""), [:], STOP_ON_FAILURE)",,Call test case search car - my cars,2018-12-14 15:53:18,2018-12-14 15:53:18,0.003s,NOT_RUN
"tap(findTestObject(""Mobile/OR Product/android.widget.Tab - My Cars""), 0)",,Tap tab my cars,2018-12-14 15:53:18,2018-12-14 15:53:18,0.002s,NOT_RUN
"tap(findTestObject(""Mobile/OR Product/android.widget.ImageView9 (1)""), 0)",,Tap icon menu titik 3,2018-12-14 15:53:18,2018-12-14 15:53:20,1.573s,PASSED
"tap(findTestObject(""Mobile/OR Product/android.widget.RelativeLayout5 (1)""), 0)",,Select menu set discounts,2018-12-14 15:53:20,2018-12-14 15:53:22,1.814s,PASSED
"tap(findTestObject(""Mobile/OR Product/android.widget.RadioButton0 (1)""), 0)",,Tap add discount,2018-12-14 15:53:22,2018-12-14 15:53:23,1.593s,PASSED
"setText(findTestObject(""Mobile/OR Product/android.widget.EditText0 (7)""), ""5"", 0)",,Input weekdays discount,2018-12-14 15:53:23,2018-12-14 15:53:24,1.374s,PASSED
"tap(findTestObject(""Mobile/OR Product/android.widget.EditText1 (6)""), 0)",,Tap weekends/national holiday discount,2018-12-14 15:53:24,2018-12-14 15:53:27,2.232s,PASSED
"setText(findTestObject(""Mobile/OR Product/android.widget.EditText1 (7)""), ""10"", 0)",,Input weekends/national holiday discount,2018-12-14 15:53:27,2018-12-14 15:53:28,1.335s,PASSED
hideKeyboard(),,Hide keyboard,2018-12-14 15:53:28,2018-12-14 15:53:30,1.542s,PASSED
"tap(findTestObject(""Mobile/OR Product/android.widget.Button0 - Save (6)""), 0)",,Save add discount,2018-12-14 15:53:30,2018-12-14 15:53:32,2.372s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2))",,,2018-12-14 15:53:32,2018-12-14 15:53:37,5.013s,PASSED
