Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay(2),Chrome 71.0.3578.80,,2018-12-11 13:55:16,2018-12-11 13:55:18,2.005s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Payment/OR Payment via credit card visa atau master/span_""))",Chrome 71.0.3578.80,Close Pop Up Rincian,2018-12-11 13:55:18,2018-12-11 13:55:18,0.155s,PASSED
delay(2),Chrome 71.0.3578.80,,2018-12-11 13:55:18,2018-12-11 13:55:20,2.003s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Payment/OR Payment via credit card visa atau master/a_Bayar""))",Chrome 71.0.3578.80,Klik button Bayar,2018-12-11 13:55:20,2018-12-11 13:55:20,0.139s,PASSED
delay(2),Chrome 71.0.3578.80,,2018-12-11 13:55:20,2018-12-11 13:55:22,2.003s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR Payment/OR Payment via credit card visa atau master/input_Credit Card Information_""), ""4137 1803 0002 3783"")",Chrome 71.0.3578.80,Input Credit Card Number,2018-12-11 13:55:22,2018-12-11 13:55:26,3.588s,PASSED
delay(2),Chrome 71.0.3578.80,,2018-12-11 13:55:26,2018-12-11 13:55:28,2.002s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR Payment/OR Payment via credit card visa atau master/input_Credit Card Information__1""), ""test"")",Chrome 71.0.3578.80,Input Name on Card,2018-12-11 13:55:28,2018-12-11 13:55:28,0.173s,PASSED
delay(2),Chrome 71.0.3578.80,,2018-12-11 13:55:28,2018-12-11 13:55:30,2.003s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR Payment/OR Payment via credit card visa atau master/input__EXPIRYMONTH""), ""05"")",Chrome 71.0.3578.80,Input Exp Month,2018-12-11 13:55:30,2018-12-11 13:55:30,0.170s,PASSED
delay(2),Chrome 71.0.3578.80,,2018-12-11 13:55:30,2018-12-11 13:55:32,2.003s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR Payment/OR Payment via credit card visa atau master/input__EXPIRYYEARBEFORE""), ""19"")",Chrome 71.0.3578.80,Input Exp Year,2018-12-11 13:55:32,2018-12-11 13:55:32,0.198s,PASSED
delay(2),Chrome 71.0.3578.80,,2018-12-11 13:55:32,2018-12-11 13:55:34,2.002s,PASSED
"setText(findTestObject(""Front-End/OR Payment/OR Payment via credit card visa atau master/input__CARDCVC""), ""783"")",Chrome 71.0.3578.80,Input CVV,2018-12-11 13:55:34,2018-12-11 13:55:35,0.186s,PASSED
delay(2),Chrome 71.0.3578.80,,2018-12-11 13:55:35,2018-12-11 13:55:37,2.004s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR Payment/OR Payment via credit card visa atau master/input_Card Holder Email_CUSTEM""), ""test@sgo.co.id"")",Chrome 71.0.3578.80,Input email,2018-12-11 13:55:37,2018-12-11 13:55:37,0.213s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Payment/OR Payment via credit card visa atau master/button_Lanjutkan""))",Chrome 71.0.3578.80,,2018-12-11 13:55:37,2018-12-11 13:55:37,0.470s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Payment/OR Payment via credit card visa atau master/button_Selesai""))",Chrome 71.0.3578.80,,2018-12-11 13:55:37,2018-12-11 13:55:54,16.641s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Payment/OR Payment via credit card visa atau master/a_Lihat Pesanan""))",Chrome 71.0.3578.80,,2018-12-11 13:55:54,2018-12-11 13:55:54,0.001s,NOT_RUN
,,,,,,
Test Cases/Front-End/Booking/SC99 Regression/TC06 My Booking,Chrome 71.0.3578.80,,2018-12-11 13:55:54,2018-12-11 13:56:10,16.031s,PASSED
"callTestCase(findTestCase(""Front-End/Payment/SC99 Regression/TC04 Payment via credit card visa atau master""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.80,,2018-12-11 13:55:54,2018-12-11 13:55:54,0.002s,NOT_RUN
delay(5),Chrome 71.0.3578.80,,2018-12-11 13:55:54,2018-12-11 13:55:59,5.004s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Booking/OR My Booking/img""))",Chrome 71.0.3578.80,Klik Menu Pesanan Saya,2018-12-11 13:55:59,2018-12-11 13:56:00,0.428s,PASSED
delay(5),Chrome 71.0.3578.80,,2018-12-11 13:56:00,2018-12-11 13:56:05,5.004s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Booking/OR My Booking/a_Riwayat""))",Chrome 71.0.3578.80,View Riwayat Booking,2018-12-11 13:56:05,2018-12-11 13:56:05,0.140s,PASSED
delay(5),Chrome 71.0.3578.80,,2018-12-11 13:56:05,2018-12-11 13:56:10,5.001s,PASSED
